check,row_idx,track,phase,dataset,seed,group,run_id,log_path,log_path_contains_dataset_segment,summary_path,summary_path_rule,summary_exists,summary_dataset_name,is_nodrift,nodrift_has_forbidden_abrupt4_segment,violations,violation_details
PASS,853,AL,quick,sea_abrupt4,3,P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5,20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sea_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,854,AL,quick,sea_abrupt4,4,P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5,20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sea_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,855,AL,quick,sea_abrupt4,5,P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5,20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sea_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,856,AL,quick,sine_abrupt4,1,P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5,20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,857,AL,quick,sine_abrupt4,2,P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5,20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,858,AL,quick,sine_abrupt4,3,P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5,20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,859,AL,quick,sine_abrupt4,4,P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5,20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,860,AL,quick,sine_abrupt4,5,P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5,20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-201427-x1a_P_perm_delta_fused_score_a0.005_pre200_post30_dk50_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,861,AL,quick,sea_nodrift,1,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,862,AL,quick,sea_nodrift,2,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,863,AL,quick,sea_nodrift,3,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,864,AL,quick,sea_nodrift,4,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,865,AL,quick,sea_nodrift,5,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,866,AL,quick,sine_nodrift,1,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,867,AL,quick,sine_nodrift,2,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,868,AL,quick,sine_nodrift,3,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,869,AL,quick,sine_nodrift,4,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,870,AL,quick,sine_nodrift,5,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,871,AL,quick,sea_abrupt4,1,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,872,AL,quick,sea_abrupt4,2,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,873,AL,quick,sea_abrupt4,3,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,874,AL,quick,sea_abrupt4,4,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,875,AL,quick,sea_abrupt4,5,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sea_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sea_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_abrupt4,0,0,,
PASS,876,AL,quick,sine_abrupt4,1,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed1/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,877,AL,quick,sine_abrupt4,2,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed2/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,878,AL,quick,sine_abrupt4,3,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed3/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,879,AL,quick,sine_abrupt4,4,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed4/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,880,AL,quick,sine_abrupt4,5,P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5,20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5__sine_abrupt4,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_abrupt4/ts_drift_adapt/seed5/20260111-201628-qdq_P_perm_delta_fused_score_a0.005_pre200_post50_dk25_n5/sine_abrupt4__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_abrupt4,0,0,,
PASS,881,AL,quick,sea_nodrift,1,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed1/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,882,AL,quick,sea_nodrift,2,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed2/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,883,AL,quick,sea_nodrift,3,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed3/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,884,AL,quick,sea_nodrift,4,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed4/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,885,AL,quick,sea_nodrift,5,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sea_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sea_nodrift/ts_drift_adapt/seed5/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sea_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sea_nodrift,1,0,,
PASS,886,AL,quick,sine_nodrift,1,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed1.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed1/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed1.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,887,AL,quick,sine_nodrift,2,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed2.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed2/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed2.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,888,AL,quick,sine_nodrift,3,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed3.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed3/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed3.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,889,AL,quick,sine_nodrift,4,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed4.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed4/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed4.summary.json,replace_.csv,1,sine_nodrift,1,0,,
PASS,890,AL,quick,sine_nodrift,5,P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5,20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5__sine_nodrift,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed5.csv,1,logs_v14fix1/trackAL_perm_confirm_sweep/sine_nodrift/ts_drift_adapt/seed5/20260111-201830-dda_P_perm_delta_fused_score_a0.005_pre200_post50_dk50_n5/sine_nodrift__ts_drift_adapt__seed5.summary.json,replace_.csv,1,sine_nodrift,1,0,,
