stage,track,experiment_name,run_id,dataset,seed,tag,model_variant,monitor_preset,confirm_theta,confirm_window,confirm_cooldown,use_severity_v2,severity_gate,severity_gate_min_streak,log_path
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104819-l1e_theta0.60_w1_cd500,sea_abrupt4,2,theta0.60_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104819-l1e_theta0.60_w1_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104819-l1e_theta0.60_w1_cd500,sea_abrupt4,3,theta0.60_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104819-l1e_theta0.60_w1_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104819-l1e_theta0.60_w1_cd500,sea_abrupt4,4,theta0.60_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104819-l1e_theta0.60_w1_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104819-l1e_theta0.60_w1_cd500,sea_abrupt4,5,theta0.60_w1_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104819-l1e_theta0.60_w1_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104905-z4v_theta0.60_w1_cd1000,sea_abrupt4,1,theta0.60_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104905-z4v_theta0.60_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104905-z4v_theta0.60_w1_cd1000,sea_abrupt4,2,theta0.60_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104905-z4v_theta0.60_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104905-z4v_theta0.60_w1_cd1000,sea_abrupt4,3,theta0.60_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104905-z4v_theta0.60_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104905-z4v_theta0.60_w1_cd1000,sea_abrupt4,4,theta0.60_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104905-z4v_theta0.60_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104905-z4v_theta0.60_w1_cd1000,sea_abrupt4,5,theta0.60_w1_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,1,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104905-z4v_theta0.60_w1_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104950-hsq_theta0.60_w2_cd0,sea_abrupt4,1,theta0.60_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104950-hsq_theta0.60_w2_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104950-hsq_theta0.60_w2_cd0,sea_abrupt4,2,theta0.60_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104950-hsq_theta0.60_w2_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104950-hsq_theta0.60_w2_cd0,sea_abrupt4,3,theta0.60_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104950-hsq_theta0.60_w2_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104950-hsq_theta0.60_w2_cd0,sea_abrupt4,4,theta0.60_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104950-hsq_theta0.60_w2_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-104950-hsq_theta0.60_w2_cd0,sea_abrupt4,5,theta0.60_w2_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104950-hsq_theta0.60_w2_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105035-xkh_theta0.60_w2_cd200,sea_abrupt4,1,theta0.60_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-105035-xkh_theta0.60_w2_cd200/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105035-xkh_theta0.60_w2_cd200,sea_abrupt4,2,theta0.60_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-105035-xkh_theta0.60_w2_cd200/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105035-xkh_theta0.60_w2_cd200,sea_abrupt4,3,theta0.60_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-105035-xkh_theta0.60_w2_cd200/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105035-xkh_theta0.60_w2_cd200,sea_abrupt4,4,theta0.60_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-105035-xkh_theta0.60_w2_cd200/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105035-xkh_theta0.60_w2_cd200,sea_abrupt4,5,theta0.60_w2_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-105035-xkh_theta0.60_w2_cd200/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105120-vo3_theta0.60_w2_cd500,sea_abrupt4,1,theta0.60_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-105120-vo3_theta0.60_w2_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105120-vo3_theta0.60_w2_cd500,sea_abrupt4,2,theta0.60_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-105120-vo3_theta0.60_w2_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105120-vo3_theta0.60_w2_cd500,sea_abrupt4,3,theta0.60_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-105120-vo3_theta0.60_w2_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105120-vo3_theta0.60_w2_cd500,sea_abrupt4,4,theta0.60_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-105120-vo3_theta0.60_w2_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105120-vo3_theta0.60_w2_cd500,sea_abrupt4,5,theta0.60_w2_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-105120-vo3_theta0.60_w2_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105204-pv7_theta0.60_w2_cd1000,sea_abrupt4,1,theta0.60_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-105204-pv7_theta0.60_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105204-pv7_theta0.60_w2_cd1000,sea_abrupt4,2,theta0.60_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-105204-pv7_theta0.60_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105204-pv7_theta0.60_w2_cd1000,sea_abrupt4,3,theta0.60_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-105204-pv7_theta0.60_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105204-pv7_theta0.60_w2_cd1000,sea_abrupt4,4,theta0.60_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-105204-pv7_theta0.60_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105204-pv7_theta0.60_w2_cd1000,sea_abrupt4,5,theta0.60_w2_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,2,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-105204-pv7_theta0.60_w2_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105250-97g_theta0.60_w3_cd0,sea_abrupt4,1,theta0.60_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-105250-97g_theta0.60_w3_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105250-97g_theta0.60_w3_cd0,sea_abrupt4,2,theta0.60_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-105250-97g_theta0.60_w3_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105250-97g_theta0.60_w3_cd0,sea_abrupt4,3,theta0.60_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-105250-97g_theta0.60_w3_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105250-97g_theta0.60_w3_cd0,sea_abrupt4,4,theta0.60_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-105250-97g_theta0.60_w3_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105250-97g_theta0.60_w3_cd0,sea_abrupt4,5,theta0.60_w3_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,0,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-105250-97g_theta0.60_w3_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105334-skz_theta0.60_w3_cd200,sea_abrupt4,1,theta0.60_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-105334-skz_theta0.60_w3_cd200/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105334-skz_theta0.60_w3_cd200,sea_abrupt4,2,theta0.60_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-105334-skz_theta0.60_w3_cd200/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105334-skz_theta0.60_w3_cd200,sea_abrupt4,3,theta0.60_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-105334-skz_theta0.60_w3_cd200/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105334-skz_theta0.60_w3_cd200,sea_abrupt4,4,theta0.60_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-105334-skz_theta0.60_w3_cd200/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105334-skz_theta0.60_w3_cd200,sea_abrupt4,5,theta0.60_w3_cd200,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,200,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-105334-skz_theta0.60_w3_cd200/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105419-a0d_theta0.60_w3_cd500,sea_abrupt4,1,theta0.60_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-105419-a0d_theta0.60_w3_cd500/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105419-a0d_theta0.60_w3_cd500,sea_abrupt4,2,theta0.60_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-105419-a0d_theta0.60_w3_cd500/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105419-a0d_theta0.60_w3_cd500,sea_abrupt4,3,theta0.60_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-105419-a0d_theta0.60_w3_cd500/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105419-a0d_theta0.60_w3_cd500,sea_abrupt4,4,theta0.60_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-105419-a0d_theta0.60_w3_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105419-a0d_theta0.60_w3_cd500,sea_abrupt4,5,theta0.60_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,500,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-105419-a0d_theta0.60_w3_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105503-1kx_theta0.60_w3_cd1000,sea_abrupt4,1,theta0.60_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-105503-1kx_theta0.60_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105503-1kx_theta0.60_w3_cd1000,sea_abrupt4,2,theta0.60_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-105503-1kx_theta0.60_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105503-1kx_theta0.60_w3_cd1000,sea_abrupt4,3,theta0.60_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-105503-1kx_theta0.60_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105503-1kx_theta0.60_w3_cd1000,sea_abrupt4,4,theta0.60_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-105503-1kx_theta0.60_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,O,trackO_confirm_sweep,20260108-105503-1kx_theta0.60_w3_cd1000,sea_abrupt4,5,theta0.60_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.6,3,1000,,,,logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-105503-1kx_theta0.60_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,sea_abrupt4,1,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed1/20260108-110543-ey9_baseline_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,sea_abrupt4,2,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed2/20260108-110543-ey9_baseline_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,sea_abrupt4,3,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed3/20260108-110543-ey9_baseline_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,sea_abrupt4,4,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed4/20260108-110543-ey9_baseline_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,sea_abrupt4,5,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt/seed5/20260108-110543-ey9_baseline_theta0.50_w1_cd0/sea_abrupt4__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,1,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed1/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed1.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,2,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed2/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed2.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,3,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed3/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed3.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,4,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed4/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed4.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,5,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed5/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed5.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,6,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed6/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed6.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,7,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed7/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed7.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,8,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed8/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed8.csv
NEXT_STAGE_V6,P,trackP_gate_cooldown,20260108-110543-ey9_baseline_theta0.50_w1_cd0,INSECTS_abrupt_balanced,9,baseline,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",0.5,1,0,0,none,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt/seed9/20260108-110543-ey9_baseline_theta0.50_w1_cd0/INSECTS_abrupt_balanced__ts_drift_adapt__seed9.csv
