track,unit,dataset,seed,experiment_name,run_id,config_tag,model_variant,monitor_preset,monitor_preset_base,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,log_path,acc_final,mean_acc,acc_min,MDR_win,MTD_win,MTFA_win,MTR_win,MDR_tol500,MTD_tol500,MTFA_tol500,MTR_tol500,confirmed_count_total,ph_error_threshold,ph_error_min_instances,ph_divergence_threshold,ph_divergence_min_instances,drift_idx,drift_pos,segment_end,first_confirmed_step,delay_confirmed,miss_tol500
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8649,0.8213897500296544,0.5625,0.0,247.0,688.8888888888889,2.7890238416554207,0.25,143.0,679.4520547945206,6.335217294121404,77,0.05,5,0.05,30,0,10000,20000,10559,559,1
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8649,0.8213897500296544,0.5625,0.0,247.0,688.8888888888889,2.7890238416554207,0.25,143.0,679.4520547945206,6.335217294121404,77,0.05,5,0.05,30,1,20000,30000,20159,159,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8649,0.8213897500296544,0.5625,0.0,247.0,688.8888888888889,2.7890238416554207,0.25,143.0,679.4520547945206,6.335217294121404,77,0.05,5,0.05,30,2,30000,40000,30015,15,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed4.csv,0.8649,0.8213897500296544,0.5625,0.0,247.0,688.8888888888889,2.7890238416554207,0.25,143.0,679.4520547945206,6.335217294121404,77,0.05,5,0.05,30,3,40000,50000,40255,255,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv,0.86278,0.8172462806946742,0.59375,0.0,295.0,688.0,2.3322033898305086,0.25,185.66666666666666,678.5753424657535,4.873072477312412,77,0.05,5,0.05,30,0,10000,20000,10623,623,1
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv,0.86278,0.8172462806946742,0.59375,0.0,295.0,688.0,2.3322033898305086,0.25,185.66666666666666,678.5753424657535,4.873072477312412,77,0.05,5,0.05,30,1,20000,30000,20223,223,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv,0.86278,0.8172462806946742,0.59375,0.0,295.0,688.0,2.3322033898305086,0.25,185.66666666666666,678.5753424657535,4.873072477312412,77,0.05,5,0.05,30,2,30000,40000,30143,143,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-104513-24f_theta0.50_w3_cd500,theta0.50_w3_cd500,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,500,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104513-24f_theta0.50_w3_cd500/sea_abrupt4__ts_drift_adapt__seed5.csv,0.86278,0.8172462806946742,0.59375,0.0,295.0,688.0,2.3322033898305086,0.25,185.66666666666666,678.5753424657535,4.873072477312412,77,0.05,5,0.05,30,3,40000,50000,40191,191,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8783,0.8351495949285835,0.6614583333333334,0.0,295.0,1397.0285714285715,4.735690072639225,0.25,223.0,1358.2222222222222,8.120910147815977,40,0.05,5,0.05,30,0,10000,20000,10303,303,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8783,0.8351495949285835,0.6614583333333334,0.0,295.0,1397.0285714285715,4.735690072639225,0.25,223.0,1358.2222222222222,8.120910147815977,40,0.05,5,0.05,30,1,20000,30000,20159,159,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8783,0.8351495949285835,0.6614583333333334,0.0,295.0,1397.0285714285715,4.735690072639225,0.25,223.0,1358.2222222222222,8.120910147815977,40,0.05,5,0.05,30,2,30000,40000,30207,207,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8783,0.8351495949285835,0.6614583333333334,0.0,295.0,1397.0285714285715,4.735690072639225,0.25,223.0,1358.2222222222222,8.120910147815977,40,0.05,5,0.05,30,3,40000,50000,40511,511,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8859,0.8328662136763963,0.390625,0.0,567.0,1342.2222222222222,2.3672349598275524,0.25,367.0,1305.945945945946,4.7445810933549355,41,0.05,5,0.05,30,0,10000,20000,10367,367,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8859,0.8328662136763963,0.390625,0.0,567.0,1342.2222222222222,2.3672349598275524,0.25,367.0,1305.945945945946,4.7445810933549355,41,0.05,5,0.05,30,1,20000,30000,20415,415,0
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8859,0.8328662136763963,0.390625,0.0,567.0,1342.2222222222222,2.3672349598275524,0.25,367.0,1305.945945945946,4.7445810933549355,41,0.05,5,0.05,30,2,30000,40000,31167,1167,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8859,0.8328662136763963,0.390625,0.0,567.0,1342.2222222222222,2.3672349598275524,0.25,367.0,1305.945945945946,4.7445810933549355,41,0.05,5,0.05,30,3,40000,50000,40319,319,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88868,0.8389121349745228,0.359375,0.0,919.0,1397.0285714285715,1.5201616664075859,0.75,367.0,1286.7368421052631,14.024379750466084,40,0.05,5,0.05,30,0,10000,20000,10367,367,0
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88868,0.8389121349745228,0.359375,0.0,919.0,1397.0285714285715,1.5201616664075859,0.75,367.0,1286.7368421052631,14.024379750466084,40,0.05,5,0.05,30,1,20000,30000,21311,1311,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88868,0.8389121349745228,0.359375,0.0,919.0,1397.0285714285715,1.5201616664075859,0.75,367.0,1286.7368421052631,14.024379750466084,40,0.05,5,0.05,30,2,30000,40000,30911,911,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed3.csv,0.88868,0.8389121349745228,0.359375,0.0,919.0,1397.0285714285715,1.5201616664075859,0.75,367.0,1286.7368421052631,14.024379750466084,40,0.05,5,0.05,30,3,40000,50000,41087,1087,1
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86654,0.8299998417817211,0.703125,0.0,439.0,1415.3142857142857,3.2239505369345913,0.5,199.0,1338.8108108108108,13.455385033274482,40,0.05,5,0.05,30,0,10000,20000,10559,559,1
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86654,0.8299998417817211,0.703125,0.0,439.0,1415.3142857142857,3.2239505369345913,0.5,199.0,1338.8108108108108,13.455385033274482,40,0.05,5,0.05,30,1,20000,30000,20799,799,1
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86654,0.8299998417817211,0.703125,0.0,439.0,1415.3142857142857,3.2239505369345913,0.5,199.0,1338.8108108108108,13.455385033274482,40,0.05,5,0.05,30,2,30000,40000,30015,15,0
O,sample_idx,sea_abrupt4,4,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed4.csv,0.86654,0.8299998417817211,0.703125,0.0,439.0,1415.3142857142857,3.2239505369345913,0.5,199.0,1338.8108108108108,13.455385033274482,40,0.05,5,0.05,30,3,40000,50000,40383,383,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87434,0.8363892936557284,0.625,0.0,215.0,1386.057142857143,6.446777408637874,0.0,215.0,1386.057142857143,6.446777408637874,40,0.05,5,0.05,30,0,10000,20000,10111,111,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87434,0.8363892936557284,0.625,0.0,215.0,1386.057142857143,6.446777408637874,0.0,215.0,1386.057142857143,6.446777408637874,40,0.05,5,0.05,30,1,20000,30000,20351,351,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87434,0.8363892936557284,0.625,0.0,215.0,1386.057142857143,6.446777408637874,0.0,215.0,1386.057142857143,6.446777408637874,40,0.05,5,0.05,30,2,30000,40000,30143,143,0
O,sample_idx,sea_abrupt4,5,trackO_confirm_sweep,20260108-104600-fws_theta0.50_w3_cd1000,theta0.50_w3_cd1000,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,3,1000,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-104600-fws_theta0.50_w3_cd1000/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87434,0.8363892936557284,0.625,0.0,215.0,1386.057142857143,6.446777408637874,0.0,215.0,1386.057142857143,6.446777408637874,40,0.05,5,0.05,30,3,40000,50000,40255,255,0
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv,0.85904,0.8090041700983653,0.34375,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,0,10000,20000,,,1
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv,0.85904,0.8090041700983653,0.34375,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,1,20000,30000,,,1
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv,0.85904,0.8090041700983653,0.34375,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,2,30000,40000,,,1
O,sample_idx,sea_abrupt4,1,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed1.csv,0.85904,0.8090041700983653,0.34375,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,3,40000,50000,,,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8503,0.7971530206521564,0.28125,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,0,10000,20000,,,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8503,0.7971530206521564,0.28125,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,1,20000,30000,,,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8503,0.7971530206521564,0.28125,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,2,30000,40000,,,1
O,sample_idx,sea_abrupt4,2,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8503,0.7971530206521564,0.28125,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,3,40000,50000,,,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv,0.85892,0.8219477130758436,0.640625,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,0,10000,20000,,,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv,0.85892,0.8219477130758436,0.640625,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,1,20000,30000,,,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv,0.85892,0.8219477130758436,0.640625,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,2,30000,40000,,,1
O,sample_idx,sea_abrupt4,3,trackO_confirm_sweep,20260108-104649-0sm_theta0.60_w1_cd0,theta0.60_w1_cd0,ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.6,1,0,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackO_confirm_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-104649-0sm_theta0.60_w1_cd0/sea_abrupt4__ts_drift_adapt__seed3.csv,0.85892,0.8219477130758436,0.640625,1.0,nan,nan,nan,1.0,,,,0,0.05,5,0.05,30,3,40000,50000,,,1
