track,dataset,unit,seed,experiment_name,run_id,group,model_variant,monitor_preset,monitor_preset_base,trigger_mode,confirm_theta,confirm_window,confirm_cooldown,weights,use_severity_v2,severity_gate,severity_gate_min_streak,log_path,acc_final,acc_min,confirmed_count_total,miss_tol500,MDR_tol500,conf_P90,conf_P99,MTFA_win,note,recovery_W,post_mean@W1000,post_min@W1000,recovery_time_to_pre90
P,INSECTS_abrupt_balanced,sample_idx,2,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv,0.18052112702707818,0.1439651268115942,38,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1753472393024155,0.17443906185190328,178.4
P,INSECTS_abrupt_balanced,sample_idx,3,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv,0.20419323708062898,0.14453125,38,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1972732294034225,0.1965926648228,178.4
P,INSECTS_abrupt_balanced,sample_idx,4,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv,0.19106098737865915,0.16026785714285716,38,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18708419201719306,0.18627965792920462,178.4
P,INSECTS_abrupt_balanced,sample_idx,5,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv,0.20211175658031677,0.1484375,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18371476751956842,0.1829417901457404,178.4
P,INSECTS_abrupt_balanced,sample_idx,6,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv,0.2044013851306602,0.16813858695652173,38,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19910514775755855,0.1982297842196267,178.4
P,INSECTS_abrupt_balanced,sample_idx,7,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv,0.21357882188203683,0.078125,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.20164664574462052,0.2008167800125611,178.4
P,INSECTS_abrupt_balanced,sample_idx,8,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv,0.2150547807822582,0.17154017857142856,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.20192175182142205,0.2009723174937761,178.4
P,INSECTS_abrupt_balanced,sample_idx,9,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv,0.19728650632959296,0.17119565217391305,36,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18859373976632846,0.18775534945009456,178.4
P,INSECTS_abrupt_balanced,sample_idx,10,trackP_gate_cooldown,20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200,v2_gate_m1_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,1,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260108-111220-z2x_v2_gate_m1_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv,0.19679452002951917,0.16474184782608695,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18779758156316811,0.1868846071147961,178.4
P,sea_abrupt4,sample_idx,1,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed1/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed1.csv,0.87152,0.65625,150,0.0,0.0,205.40000000000003,235.63999999999996,339.4206896551724,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,2,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed2/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed2.csv,0.87356,0.46875,149,0.0,0.0,309.40000000000003,318.03999999999996,342.22222222222223,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,3,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed3/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed3.csv,0.87872,0.4375,147,0.0,0.0,154.2,158.52,348.84507042253523,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,4,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed4/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed4.csv,0.87192,0.3203125,153,0.0,0.0,288.6,301.56,335.13513513513516,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,5,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed5/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed5.csv,0.86968,0.625,153,0.0,0.0,266.2,270.52000000000004,334.27027027027026,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,INSECTS_abrupt_balanced,sample_idx,1,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv,0.21766609268264991,0.17254464285714285,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.2006150563666466,0.19992702740335222,178.4
P,INSECTS_abrupt_balanced,sample_idx,2,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv,0.18474085567771112,0.16389266304347827,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18256540595150741,0.18188823062330806,178.4
P,INSECTS_abrupt_balanced,sample_idx,3,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed3/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed3.csv,0.1956213219293432,0.1593070652173913,38,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1836758123827958,0.18296369050986386,178.4
P,INSECTS_abrupt_balanced,sample_idx,4,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed4/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed4.csv,0.19511041307926655,0.16661005434782608,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19322099532771683,0.19228016503815432,178.4
P,INSECTS_abrupt_balanced,sample_idx,5,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed5/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed5.csv,0.19811909852971787,0.16707589285714286,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18558238717998868,0.1847447390481109,178.4
P,INSECTS_abrupt_balanced,sample_idx,6,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed6/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed6.csv,0.19982212802997332,0.15902400362318841,37,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1901999946503568,0.18932733960083575,178.4
P,INSECTS_abrupt_balanced,sample_idx,7,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed7/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed7.csv,0.1994247544799137,0.1548346920289855,38,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.18534117842410677,0.18442711981706256,178.4
P,INSECTS_abrupt_balanced,sample_idx,8,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed8/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed8.csv,0.20407970178061197,0.1688179347826087,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19429194217636644,0.19346037869379543,178.4
P,INSECTS_abrupt_balanced,sample_idx,9,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed9/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed9.csv,0.18137264177720588,0.09765625,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.1755372203560412,0.17483728067059165,178.4
P,INSECTS_abrupt_balanced,sample_idx,10,trackP_gate_cooldown,20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200,v2_gate_m3_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,3,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed10/20260108-111318-lv9_v2_gate_m3_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed10.csv,0.20886710693133007,0.16015625,37,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19998297068622592,0.19908049219210314,178.4
P,sea_abrupt4,sample_idx,1,trackP_gate_cooldown,20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200,v2_gate_m5_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed1/20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed1.csv,0.87608,0.265625,145,0.0,0.0,304.6,317.55999999999995,354.2857142857143,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,2,trackP_gate_cooldown,20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200,v2_gate_m5_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed2/20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed2.csv,0.8613,0.671875,149,0.0,0.0,314.20000000000005,318.52,344.8888888888889,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,3,trackP_gate_cooldown,20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200,v2_gate_m5_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed3/20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed3.csv,0.8727,0.3203125,150,0.0,0.0,285.40000000000003,315.63999999999993,342.5103448275862,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,4,trackP_gate_cooldown,20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200,v2_gate_m5_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed4/20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed4.csv,0.86888,0.3125,153,0.0,0.0,314.20000000000005,318.52,335.6756756756757,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,sea_abrupt4,sample_idx,5,trackP_gate_cooldown,20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200,v2_gate_m5_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/sea_abrupt4/ts_drift_adapt_severity/seed5/20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200/sea_abrupt4__ts_drift_adapt_severity__seed5.csv,0.8675,0.296875,151,0.0,0.0,224.60000000000002,237.55999999999997,340.2739726027397,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,,,,
P,INSECTS_abrupt_balanced,sample_idx,1,trackP_gate_cooldown,20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200,v2_gate_m5_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed1/20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed1.csv,0.20797774708119665,0.140625,39,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19069249090192839,0.1896730247538749,178.4
P,INSECTS_abrupt_balanced,sample_idx,2,trackP_gate_cooldown,20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200,v2_gate_m5_cd,ts_drift_adapt_severity,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.5,1,200,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",1,confirmed_streak,5,logs/trackP_gate_cooldown/INSECTS_abrupt_balanced/ts_drift_adapt_severity/seed2/20260108-111410-pik_v2_gate_m5_cd_theta0.50_w1_cd200/INSECTS_abrupt_balanced__ts_drift_adapt_severity__seed2.csv,0.1981380210797207,0.16791213768115942,40,,,,,,picked TrackO: 规则：acc_final_mean≥best-0.01，先最小化 miss_tol500_mean（再看 conf_P90），再最大化 MTFA_win_mean，再最大化 acc_min_mean；best_acc=0.8794,1000,0.19333056352551758,0.19273562385255386,178.4
