track,unit,dataset,seed,experiment_name,run_id,config_tag,model_variant,monitor_preset,monitor_preset_base,trigger_mode,confirm_theta,confirm_window,weights,log_path,acc_final,mean_acc,acc_min,MDR_win,MTD_win,MTFA_win,MTR_win,MDR_tol500,MTD_tol500,MTFA_tol500,MTR_tol500,ph_error_threshold,ph_error_min_instances,ph_divergence_threshold,ph_divergence_min_instances,drift_idx,drift_pos,segment_end,first_candidate_step,first_confirmed_step,delay_candidate,delay_confirmed,miss_tol500
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed1.csv,0.86758,0.8133953052081107,0.25,0.0,231.0,339.7260273972603,1.470675443278183,0.0,231.0,339.7260273972603,1.470675443278183,0.05,5,0.05,30,3,40000,50000,40191,40191,191,191,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8826,0.8293271677833596,0.6856617647058824,0.0,199.0,344.61538461538464,1.7317356010823348,0.0,199.0,349.50354609929076,1.7562992266296018,0.05,5,0.05,30,0,10000,20000,10367,10367,367,367,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8826,0.8293271677833596,0.6856617647058824,0.0,199.0,344.61538461538464,1.7317356010823348,0.0,199.0,349.50354609929076,1.7562992266296018,0.05,5,0.05,30,1,20000,30000,20095,20095,95,95,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8826,0.8293271677833596,0.6856617647058824,0.0,199.0,344.61538461538464,1.7317356010823348,0.0,199.0,349.50354609929076,1.7562992266296018,0.05,5,0.05,30,2,30000,40000,30143,30143,143,143,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed2.csv,0.8826,0.8293271677833596,0.6856617647058824,0.0,199.0,344.61538461538464,1.7317356010823348,0.0,199.0,349.50354609929076,1.7562992266296018,0.05,5,0.05,30,3,40000,50000,40191,40191,191,191,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.859,0.8040823302826248,0.328125,0.0,199.0,331.2,1.664321608040201,0.0,199.0,335.6756756756757,1.6868124405812848,0.05,5,0.05,30,0,10000,20000,10047,10047,47,47,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.859,0.8040823302826248,0.328125,0.0,199.0,331.2,1.664321608040201,0.0,199.0,335.6756756756757,1.6868124405812848,0.05,5,0.05,30,1,20000,30000,20287,20287,287,287,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.859,0.8040823302826248,0.328125,0.0,199.0,331.2,1.664321608040201,0.0,199.0,335.6756756756757,1.6868124405812848,0.05,5,0.05,30,2,30000,40000,30271,30271,271,271,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed3.csv,0.859,0.8040823302826248,0.328125,0.0,199.0,331.2,1.664321608040201,0.0,199.0,335.6756756756757,1.6868124405812848,0.05,5,0.05,30,3,40000,50000,40191,40191,191,191,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87822,0.834933002198579,0.421875,0.0,87.0,337.9591836734694,3.884588318085855,0.0,87.0,340.2739726027397,3.9111950873878127,0.05,5,0.05,30,0,10000,20000,10111,10111,111,111,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87822,0.834933002198579,0.421875,0.0,87.0,337.9591836734694,3.884588318085855,0.0,87.0,340.2739726027397,3.9111950873878127,0.05,5,0.05,30,1,20000,30000,20095,20095,95,95,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87822,0.834933002198579,0.421875,0.0,87.0,337.9591836734694,3.884588318085855,0.0,87.0,340.2739726027397,3.9111950873878127,0.05,5,0.05,30,2,30000,40000,30079,30079,79,79,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87822,0.834933002198579,0.421875,0.0,87.0,337.9591836734694,3.884588318085855,0.0,87.0,340.2739726027397,3.9111950873878127,0.05,5,0.05,30,3,40000,50000,40063,40063,63,63,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed5.csv,0.88392,0.8320521871902925,0.625,0.0,151.0,336.9795918367347,2.231652926071091,0.0,151.0,344.0,2.2781456953642385,0.05,5,0.05,30,0,10000,20000,10239,10239,239,239,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed5.csv,0.88392,0.8320521871902925,0.625,0.0,151.0,336.9795918367347,2.231652926071091,0.0,151.0,344.0,2.2781456953642385,0.05,5,0.05,30,1,20000,30000,20159,20159,159,159,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed5.csv,0.88392,0.8320521871902925,0.625,0.0,151.0,336.9795918367347,2.231652926071091,0.0,151.0,344.0,2.2781456953642385,0.05,5,0.05,30,2,30000,40000,30143,30143,143,143,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-012643-v2c_two_stage_err_mi_5_thr_0.05,"two_stage_err(mi=5,thr=0.05)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.05,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-012643-v2c_two_stage_err_mi_5_thr_0.05/sea_abrupt4__ts_drift_adapt__seed5.csv,0.88392,0.8320521871902925,0.625,0.0,151.0,336.9795918367347,2.231652926071091,0.0,151.0,344.0,2.2781456953642385,0.05,5,0.05,30,3,40000,50000,40063,40063,63,63,0
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8719,0.8260850592535621,0.6302083333333334,0.0,119.0,348.84507042253523,2.9314711800213042,0.0,119.0,351.3191489361702,2.9522617557661364,0.1,5,0.05,30,0,10000,20000,10175,10175,175,175,0
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8719,0.8260850592535621,0.6302083333333334,0.0,119.0,348.84507042253523,2.9314711800213042,0.0,119.0,351.3191489361702,2.9522617557661364,0.1,5,0.05,30,1,20000,30000,20095,20095,95,95,0
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8719,0.8260850592535621,0.6302083333333334,0.0,119.0,348.84507042253523,2.9314711800213042,0.0,119.0,351.3191489361702,2.9522617557661364,0.1,5,0.05,30,2,30000,40000,30015,30015,15,15,0
M,sample_idx,sea_abrupt4,1,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed1/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed1.csv,0.8719,0.8260850592535621,0.6302083333333334,0.0,119.0,348.84507042253523,2.9314711800213042,0.0,119.0,351.3191489361702,2.9522617557661364,0.1,5,0.05,30,3,40000,50000,40191,40191,191,191,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86286,0.8063624126490764,0.25,0.0,103.0,343.55555555555554,3.3354908306364615,0.0,103.0,343.55555555555554,3.3354908306364615,0.1,5,0.05,30,0,10000,20000,10175,10175,175,175,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86286,0.8063624126490764,0.25,0.0,103.0,343.55555555555554,3.3354908306364615,0.0,103.0,343.55555555555554,3.3354908306364615,0.1,5,0.05,30,1,20000,30000,20095,20095,95,95,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86286,0.8063624126490764,0.25,0.0,103.0,343.55555555555554,3.3354908306364615,0.0,103.0,343.55555555555554,3.3354908306364615,0.1,5,0.05,30,2,30000,40000,30015,30015,15,15,0
M,sample_idx,sea_abrupt4,2,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed2/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed2.csv,0.86286,0.8063624126490764,0.25,0.0,103.0,343.55555555555554,3.3354908306364615,0.0,103.0,343.55555555555554,3.3354908306364615,0.1,5,0.05,30,3,40000,50000,40127,40127,127,127,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87718,0.8255965087675847,0.359375,0.0,231.0,350.4113475177305,1.5169322403364958,0.0,231.0,352.9142857142857,1.5277674706246134,0.1,5,0.05,30,0,10000,20000,10303,10303,303,303,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87718,0.8255965087675847,0.359375,0.0,231.0,350.4113475177305,1.5169322403364958,0.0,231.0,352.9142857142857,1.5277674706246134,0.1,5,0.05,30,1,20000,30000,20287,20287,287,287,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87718,0.8255965087675847,0.359375,0.0,231.0,350.4113475177305,1.5169322403364958,0.0,231.0,352.9142857142857,1.5277674706246134,0.1,5,0.05,30,2,30000,40000,30271,30271,271,271,0
M,sample_idx,sea_abrupt4,3,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed3/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed3.csv,0.87718,0.8255965087675847,0.359375,0.0,231.0,350.4113475177305,1.5169322403364958,0.0,231.0,352.9142857142857,1.5277674706246134,0.1,5,0.05,30,3,40000,50000,40063,40063,63,63,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87848,0.8339215312501529,0.546875,0.0,151.0,344.8888888888889,2.2840323767476085,0.0,151.0,344.8888888888889,2.2840323767476085,0.1,5,0.05,30,0,10000,20000,10111,10111,111,111,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87848,0.8339215312501529,0.546875,0.0,151.0,344.8888888888889,2.2840323767476085,0.0,151.0,344.8888888888889,2.2840323767476085,0.1,5,0.05,30,1,20000,30000,20159,20159,159,159,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87848,0.8339215312501529,0.546875,0.0,151.0,344.8888888888889,2.2840323767476085,0.0,151.0,344.8888888888889,2.2840323767476085,0.1,5,0.05,30,2,30000,40000,30015,30015,15,15,0
M,sample_idx,sea_abrupt4,4,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed4/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed4.csv,0.87848,0.8339215312501529,0.546875,0.0,151.0,344.8888888888889,2.2840323767476085,0.0,151.0,344.8888888888889,2.2840323767476085,0.1,5,0.05,30,3,40000,50000,40319,40319,319,319,0
M,sample_idx,sea_abrupt4,5,trackM_latency_sweep,20260108-012719-037_two_stage_err_mi_5_thr_0.1,"two_stage_err(mi=5,thr=0.1)",ts_drift_adapt,"error_divergence_ph_meta@error.threshold=0.1,error.min_instances=5",error_divergence_ph_meta,two_stage,0.3,1,"error_rate=0.5,divergence=0.3,teacher_entropy=0.2",logs/trackM_latency_sweep/sea_abrupt4/ts_drift_adapt/seed5/20260108-012719-037_two_stage_err_mi_5_thr_0.1/sea_abrupt4__ts_drift_adapt__seed5.csv,0.87076,0.813275733109372,0.3125,0.0,167.0,338.8493150684931,2.029037814781396,0.0,167.0,343.55555555555554,2.0572188955422486,0.1,5,0.05,30,0,10000,20000,10303,10303,303,303,0
